sym,date,period_start_price,period_end_price,20_period_return,ema_3,sma_3,wma_3
INTC,2021-08-10,53.94,53.4,-0.010011123470522788,53.958126340799105,53.97,53.97333333333333
INTC,2021-08-09,54.05,53.57,-0.00888066604995369,53.97625268159821,53.95333333333334,53.98
INTC,2021-08-04,53.9,53.51,-0.007235621521335818,53.8800214527857,53.88,53.916666666666664
INTC,2021-08-03,54.06,53.73,-0.006104328523862475,53.86004290557139,53.82,53.876666666666665
INTC,2021-08-02,53.68,53.67,-0.00018628912071531317,53.66008581114277,53.70000000000001,53.69666666666666
INTC,2021-07-28,53.07,53.89,0.015451290748068594,53.42068648914217,53.52,53.31333333333333
INTC,2021-07-27,53.18,53.13,-0.0009402030838660617,53.77137297828434,53.49666666666667,53.526666666666664
INTC,2021-07-26,54.31,53.81,-0.009206407659731172,54.36274595656868,54.42333333333334,54.14833333333333
INTC,2021-07-21,56.23,52.01,-0.07504890627778764,55.70196765254944,55.370000000000005,55.635
INTC,2021-07-20,55.24,52.44,-0.05068790731354099,55.173935305098894,54.949999999999996,54.995000000000005
INTC,2021-07-19,54.64,52.19,-0.04483894582723285,55.107870610197786,55.14000000000001,54.945
INTC,2021-07-14,56.52,53.49,-0.05360934182590235,56.552964881582284,56.70666666666667,56.67166666666666
INTC,2021-07-13,56.87,53.54,-0.0585545982064357,56.58592976316456,56.53,56.676666666666655
INTC,2021-07-12,56.73,54.14,-0.04565485633703502,56.301859526329125,56.03666666666667,56.26
INTC,2021-07-07,55.96,53.92,-0.036454610436025714,56.124876210632976,56.27,56.13666666666666
INTC,2021-07-06,56.09,53.89,-0.03922267783918707,56.28975242126595,56.28666666666666,56.300000000000004
INTC,2021-06-30,56.14,53.72,-0.04310651941574638,56.428019370127615,56.79,56.56666666666666
INTC,2021-06-29,56.75,53.7,-0.053744493392070436,56.71603874025523,56.71333333333333,56.85333333333333
INTC,2021-06-28,57.48,53.07,-0.07672233820459284,56.68207748051046,56.48666666666666,56.721666666666664
INTC,2021-06-23,55.26,53.0,-0.04089757509952946,55.64661984408367,55.666666666666664,55.565
INTC,2021-06-22,55.87,55.96,0.0016108824055844535,56.03323968816735,55.803333333333335,55.836666666666666
INTC,2021-06-21,55.87,56.23,0.00644352962233756,56.1964793763347,56.24,56.02166666666667
INTC,2021-06-16,57.22,54.97,-0.03932191541419084,57.5718350106776,57.800000000000004,57.63833333333334
INTC,2021-06-15,57.99,55.81,-0.03759268839455078,57.92367002135521,58.01,58.03333333333333
INTC,2021-06-14,58.19,56.52,-0.028699089190582484,57.85734004271041,57.806666666666665,57.94166666666666
INTC,2021-06-09,57.0,55.99,-0.017719298245614,57.018720341683284,57.03,57.01500000000001
INTC,2021-06-08,57.0,55.39,-0.02824561403508771,57.03744068336657,57.153333333333336,57.09166666666667
INTC,2021-06-07,57.09,55.96,-0.019793308810649893,57.07488136673314,56.900000000000006,57.041666666666664
INTC,2021-06-04,57.37,56.09,-0.022311312532682485,57.05976273346627,57.03,57.01166666666666
INTC,2021-06-02,57.48,56.76,-0.012526096033402904,57.2590509338651,57.163333333333334,57.223333333333336
INTC,2021-06-01,56.89,56.01,-0.015468447881877352,57.0381018677302,57.24666666666666,57.10666666666666
INTC,2021-05-26,56.92,55.91,-0.017744202389318432,56.77481494184161,56.916666666666664,56.91
INTC,2021-05-25,56.87,56.07,-0.014067170740284811,56.62962988368322,56.63666666666666,56.76833333333334
INTC,2021-05-24,56.96,55.26,-0.029845505617977577,56.389259767366454,56.330000000000005,56.498333333333335
INTC,2021-05-18,54.84,57.18,0.04266958424507652,54.96815627786323,55.17333333333334,55.08833333333333
INTC,2021-05-17,55.33,57.22,0.03415868425808785,55.096312555726456,54.89666666666667,55.116666666666674
INTC,2021-05-12,53.62,57.85,0.07888847444983223,54.740500445811676,54.876666666666665,54.48499999999999
INTC,2021-05-11,55.04,57.38,0.04251453488372099,55.86100089162335,56.22666666666667,55.788333333333334
INTC,2021-05-10,55.97,57.0,0.01840271574057533,56.682001783246704,56.94333333333333,56.74
INTC,2021-05-05,56.85,57.37,0.009146877748460791,57.04601426597361,57.00333333333333,56.935
INTC,2021-05-04,56.9,56.24,-0.011599297012302225,57.24202853194722,57.23,57.125
INTC,2021-05-03,57.26,57.48,0.003842123646524605,57.58405706389444,57.69,57.52
INTC,2021-04-28,57.62,57.12,-0.008677542519958349,58.29245651115554,58.11666666666667,57.926666666666655
INTC,2021-04-27,57.97,57.73,-0.004140072451267932,58.96491302231109,58.656666666666666,58.44499999999999
INTC,2021-04-26,58.76,56.92,-0.03131381892443833,59.959826044622176,60.19,59.55500000000001
INTC,2021-04-21,63.7,56.08,-0.11962323390894826,63.58860835697745,63.343333333333334,63.355
INTC,2021-04-20,62.7,55.95,-0.10765550239234449,63.4772167139549,63.693333333333335,63.35166666666667
INTC,2021-04-19,63.63,55.36,-0.12997013987113,64.2544334279098,64.46666666666665,64.235
INTC,2021-04-14,64.19,55.35,-0.13771615516435576,64.9954674232784,64.93833333333333,64.73583333333333
INTC,2021-04-13,65.22,54.01,-0.17187979147500768,65.8009348465568,66.295,65.78833333333334
INTC,2021-04-12,65.405,53.62,-0.18018500114670138,66.38186969311359,66.90500000000002,66.63083333333333
INTC,2021-04-07,66.25,57.67,-0.12950943396226414,65.86495754490863,66.11666666666667,66.06833333333334
INTC,2021-04-06,65.56,57.19,-0.12766931055521666,65.47991508981727,65.55000000000001,65.71833333333333
INTC,2021-04-05,66.54,56.85,-0.14562669071235354,65.39983017963453,65.03,65.45333333333333
INTC,2021-03-31,64.0,57.53,-0.10109374999999998,63.969320718538135,64.09,64.00666666666667
INTC,2021-03-30,63.77,58.28,-0.0860906382311432,63.93864143707627,64.38000000000001,64.19666666666667
INTC,2021-03-29,64.5,57.62,-0.1066666666666667,64.10728287415253,63.796666666666674,64.21
INTC,2021-03-24,62.04,59.24,-0.045132172791747215,63.0982629932202,63.71666666666666,63.11833333333333
INTC,2021-03-23,63.48,62.57,-0.014335223692501523,64.1565259864404,64.28999999999999,64.24333333333333
INTC,2021-03-22,65.63,63.7,-0.029407283254609062,64.83305197288081,64.37166666666666,64.68916666666667
INTC,2021-03-17,65.78,64.75,-0.01565825478868959,64.89941578304644,64.78333333333333,65.115
INTC,2021-03-16,64.78,65.02,0.00370484717505395,64.01883156609289,63.82333333333333,64.13666666666667
INTC,2021-03-15,63.79,64.19,0.006270575325286073,63.25766313218577,63.333333333333336,63.413333333333334
INTC,2021-03-10,62.25,68.26,0.0965461847389559,61.791305057486156,61.59,61.99
INTC,2021-03-09,62.67,67.05,0.06988989947343219,61.33261011497231,61.08666666666667,61.40833333333333
INTC,2021-03-08,59.85,66.25,0.10693400167084376,59.99522022994463,59.64000000000001,59.89333333333334
INTC,2021-03-02,61.24,64.55,0.05404964075767464,61.60352367911403,61.63333333333333,61.71
INTC,2021-03-01,62.88,64.0,0.017811704834605556,61.96704735822807,61.35333333333333,61.76666666666667
INTC,2021-02-24,63.19,64.87,0.02658648520335507,62.256378865824594,61.67333333333334,62.086666666666666
INTC,2021-02-23,61.12,62.02,0.01472513089005245,61.32275773164919,61.61333333333334,61.298333333333325
INTC,2021-02-22,60.71,62.04,0.021907428759677126,61.525515463298376,61.776666666666664,61.626666666666665
INTC,2021-02-17,61.85,63.76,0.030881164106709727,61.73412370638702,62.04333333333333,62.050000000000004
INTC,2021-02-16,62.47,63.725,0.020089643028653795,61.61824741277403,61.64666666666667,61.94833333333333
INTC,2021-02-10,58.86,62.9,0.06863744478423377,58.78597930219226,58.93333333333334,58.883333333333326
INTC,2021-02-09,58.78,63.31,0.07706702960190542,58.71195860438453,58.70666666666667,58.80666666666667
INTC,2021-02-08,59.16,62.25,0.05223123732251527,58.643917208769054,58.71,58.77166666666667
INTC,2021-02-03,57.68,60.74,0.05305131761442445,57.36133767015246,57.45666666666667,57.62166666666667
INTC,2021-02-02,58.0,58.33,0.005689655172413764,57.04267534030492,56.73333333333333,57.14833333333333
INTC,2021-02-01,56.69,59.9,0.056623743164579306,56.085350680609835,56.08833333333333,56.192499999999995
INTC,2021-01-27,53.59,60.78,0.13416682216831494,54.83780544487868,54.74666666666667,54.43833333333333
INTC,2021-01-26,55.21,60.4,0.09400470929179493,56.08561088975736,55.77,55.52833333333333
INTC,2021-01-25,55.44,63.19,0.1397907647907648,56.961221779514716,58.18666666666667,57.01666666666667
INTC,2021-01-20,58.67,63.01,0.07397306971194811,58.14977423611774,58.080000000000005,58.26166666666666
INTC,2021-01-19,57.99,61.61,0.06242455595792373,57.629548472235484,58.27333333333333,58.06333333333333
INTC,2021-01-13,56.95,61.81,0.08533801580333625,54.66638777788384,53.91,54.81166666666667
INTC,2021-01-12,53.24,60.66,0.13936889556724258,52.38277555576768,52.14333333333334,52.40833333333333
INTC,2021-01-11,51.54,58.86,0.1420256111757858,51.525551111535364,51.79333333333333,51.685
INTC,2021-01-06,51.1,58.18,0.13855185909980428,50.554408892282964,50.46,50.69833333333333
INTC,2021-01-05,50.61,58.79,0.16162813673187118,50.008817784565935,50.03333333333333,50.165
INTC,2021-01-04,49.67,57.68,0.16126434467485398,49.40763556913187,49.413333333333334,49.56666666666666
INTC,2020-12-30,48.75,55.51,0.13866666666666663,48.47054227652747,48.403333333333336,48.68333333333334
INTC,2020-12-29,49.39,56.065,0.13514881554970637,48.191084553054935,47.843333333333334,48.23
INTC,2020-12-28,47.07,53.59,0.13851710218823035,46.99216910610988,46.903333333333336,46.98666666666667
INTC,2020-12-23,46.57,56.66,0.21666308782477983,46.75867642443951,46.366666666666674,46.401666666666664
INTC,2020-12-22,46.17,62.46,0.35282651072124754,46.947352848879014,46.663333333333334,46.44833333333333
INTC,2020-12-21,46.36,58.67,0.2655306298533219,47.724705697758026,48.156666666666666,47.44166666666666
INTC,2020-12-16,51.12,57.58,0.12636932707355245,50.78764558206423,50.751666666666665,50.85999999999999
INTC,2020-12-15,50.665,59.25,0.16944636336721605,50.45529116412847,50.28833333333333,50.44416666666666
INTC,2020-12-14,50.47,56.95,0.1283931048147415,50.245582328256944,50.15333333333333,50.18833333333333
INTC,2020-12-09,50.07,51.65,0.03155582184941079,50.36465862605556,50.31999999999999,50.298333333333325
INTC,2020-12-08,50.69,52.19,0.02959163543105149,50.659317252111116,50.958333333333336,50.7425
INTC,2020-12-07,50.2,51.1,0.01792828685258961,50.628634504222234,51.05833333333334,50.92666666666668
INTC,2020-12-01,49.56,49.82,0.005246166263115375,48.63815206755576,48.45333333333334,48.80500000000001
INTC,2020-11-30,48.35,48.75,0.008273009307135442,47.716304135111514,47.616666666666674,47.833333333333336
INTC,2020-11-24,47.01,47.07,0.0012763241863433797,46.38043308089213,46.15333333333333,46.423333333333325
INTC,2020-11-23,46.06,46.57,0.011072514112027747,45.75086616178427,45.69,45.76333333333334
INTC,2020-11-18,45.06,47.46,0.05326231691078558,45.3669292942742,45.593333333333334,45.405
INTC,2020-11-17,45.53,50.65,0.11245332747638913,45.673858588548406,45.72666666666667,45.73833333333334
INTC,2020-11-16,46.19,51.12,0.1067330591037021,45.81771717709681,45.53333333333334,45.74
INTC,2020-11-11,46.35,49.73,0.07292340884573885,45.91173741677446,45.79666666666666,45.92166666666666
INTC,2020-11-10,45.44,50.26,0.10607394366197184,45.473474833548906,45.47666666666667,45.48499999999999
INTC,2020-11-09,45.6,50.07,0.09802631578947366,45.506949667097814,45.55666666666667,45.54333333333333
INTC,2020-11-04,45.7,51.985,0.13752735229759291,45.19559733678247,45.00333333333334,45.21
INTC,2020-11-03,44.85,50.99,0.13690078037904127,44.69119467356494,44.53,44.625
INTC,2020-11-02,44.46,49.9,0.12235717498875388,44.53238934712987,44.28333333333334,44.34166666666667
INTC,2020-10-28,44.25,47.45,0.07231638418079102,45.74911477703896,45.53666666666667,45.125
INTC,2020-10-27,45.64,47.45,0.03965819456617008,47.24822955407792,46.85333333333333,46.42666666666667
INTC,2020-10-26,46.72,47.05,0.007063356164383526,48.85645910815584,49.60666666666666,48.410000000000004
INTC,2020-10-21,53.5,45.39,-0.15158878504672896,53.671672865246705,53.836666666666666,53.656666666666666
INTC,2020-10-20,53.43,45.62,-0.14617256223095643,53.84334573049341,54.056666666666665,53.935
INTC,2020-10-19,54.58,45.06,-0.1744228655185049,54.25669146098683,54.196666666666665,54.31833333333333
INTC,2020-10-14,53.55,45.46,-0.15107376283846866,53.56353168789463,53.75333333333333,53.69833333333332
INTC,2020-10-13,53.83,44.95,-0.16496377484673966,53.577063375789265,53.51,53.67833333333334
INTC,2020-10-12,53.88,44.95,-0.1657386785449146,53.32412675157853,53.35666666666666,53.44166666666666
INTC,2020-10-07,52.67,45.39,-0.13821910005695845,52.0630140126283,51.91,52.07333333333333
INTC,2020-10-06,51.37,45.68,-0.11076503795989874,51.4560280252566,51.35666666666666,51.416666666666664
INTC,2020-10-05,51.69,45.7,-0.11588314954536652,51.5420560505132,51.64666666666667,51.555
INTC,2020-09-30,51.78,44.28,-0.14484356894553882,51.316448404105614,51.46666666666667,51.525
INTC,2020-09-29,51.19,44.11,-0.13830826333268215,50.85289680821122,50.85333333333333,51.06166666666667
INTC,2020-09-28,51.43,44.25,-0.139607233132413,50.51579361642244,50.17666666666667,50.555
INTC,2020-09-23,48.82,48.2,-0.0126997132322818,49.36634893137958,49.49666666666667,49.34666666666667
INTC,2020-09-22,49.95,53.9,0.07907907907907899,49.91269786275916,49.85333333333333,49.86333333333334
INTC,2020-09-21,49.72,53.5,0.07602574416733711,49.87539572551832,49.97666666666667,49.876666666666665
INTC,2020-09-16,50.37,54.16,0.07524320031764938,50.02316580414656,49.92666666666667,50.086666666666666
INTC,2020-09-15,50.0,53.85,0.07700000000000003,49.676331608293125,49.56333333333333,49.68333333333334
INTC,2020-09-14,49.41,53.55,0.08378870673952643,49.35266321658625,49.21666666666667,49.291666666666664
INTC,2020-09-09,49.62,52.82,0.06449012494961714,49.66130573269005,49.53666666666667,49.46
INTC,2020-09-08,48.91,53.37,0.09118789613575959,49.702611465380116,49.79333333333333,49.54666666666666
INTC,2020-09-02,52.25,51.01,-0.02373205741626798,51.430891723040936,51.330000000000005,51.54666666666666
INTC,2020-09-01,50.79,52.24,0.028548926954124886,50.61178344608187,50.723333333333336,50.78333333333334
INTC,2020-08-31,50.95,51.78,0.016290480863591722,50.43356689216374,50.26,50.51833333333334
INTC,2020-08-26,49.55,49.94,0.007870837537840576,49.40853513730991,49.373333333333335,49.44166666666666
INTC,2020-08-25,49.43,49.16,-0.005462269876593226,49.26707027461983,49.28333333333333,49.30833333333334
INTC,2020-08-24,49.14,48.82,-0.006512006512006518,49.104140549239666,49.196666666666665,49.19166666666667
INTC,2020-08-19,48.33,49.89,0.03227808814400998,48.54312439391731,48.63666666666666,48.53666666666667
INTC,2020-08-18,48.65,50.32,0.034326824254881844,48.75624878783462,48.82333333333333,48.78333333333333
INTC,2020-08-17,48.93,50.37,0.02942979767014097,48.862497575669245,48.79333333333333,48.855
INTC,2020-08-12,49.19,49.28,0.0018296401707664854,48.83998060535395,48.86666666666667,48.86166666666666
INTC,2020-08-11,48.19,48.96,0.015978418759078714,48.489961210707904,48.48,48.50666666666666
INTC,2020-08-10,49.22,49.62,0.008126777732628983,48.78992242141582,48.60666666666666,48.714999999999996
INTC,2020-08-05,48.92,50.08,0.023712183156173273,48.80937937132654,48.78333333333334,48.88666666666666
INTC,2020-08-04,49.13,50.39,0.025646244657032323,48.698758742653084,48.38666666666666,48.620000000000005
INTC,2020-08-03,48.3,52.25,0.0817805383022775,48.26751748530617,48.00666666666667,48.05833333333333
INTC,2020-07-29,48.07,50.43,0.04909506969003535,49.49013988244941,48.96,48.71
INTC,2020-07-28,49.24,49.4,0.0032493907392363236,50.91027976489882,49.800000000000004,49.57500000000001
INTC,2020-07-27,49.57,49.55,-0.000403469840629476,52.58055952979763,53.52,51.715
INTC,2020-07-22,61.05,49.28,-0.19279279279279274,60.78447623838106,60.96666666666667,60.949999999999996
INTC,2020-07-21,60.7,49.17,-0.1899505766062603,60.51895247676213,60.61666666666667,60.73333333333334
INTC,2020-07-20,61.15,48.33,-0.20964840556009812,60.33790495352426,60.09666666666667,60.431666666666665
INTC,2020-07-15,59.03,48.89,-0.17177706251058783,58.96323962819412,58.86333333333332,58.93833333333333
INTC,2020-07-14,58.98,48.56,-0.1766700576466598,58.89647925638823,59.03,58.93833333333333
INTC,2020-07-13,58.58,49.19,-0.16029361556845342,58.812958512776476,58.843333333333334,58.870000000000005
INTC,2020-07-08,58.61,48.03,-0.18051527043166693,58.70366810221182,58.82,58.665
INTC,2020-07-07,58.31,48.57,-0.1670382438689762,58.797336204423644,58.99333333333333,58.85666666666666
INTC,2020-07-06,59.54,48.92,-0.17836748404433989,59.284672408847285,59.160000000000004,59.281666666666666
INTC,2020-07-01,58.81,47.73,-0.1884033327665364,58.92868963538915,58.97,59.06
INTC,2020-06-30,59.83,47.99,-0.1978940330937656,59.04737927077829,58.53333333333333,58.921666666666674
INTC,2020-06-29,58.27,48.07,-0.17504719409644762,58.26475854155659,58.093333333333334,58.053333333333335
INTC,2020-06-24,59.09,50.59,-0.14384836689795227,59.528068332452705,59.70000000000001,59.53333333333334
INTC,2020-06-23,59.92,60.4,0.008010680907877116,59.966136664905406,59.876666666666665,59.92666666666667
INTC,2020-06-22,60.09,61.05,0.015976035946080772,60.01227332981082,59.93000000000001,59.93166666666667
INTC,2020-06-17,60.49,60.0,-0.008100512481401917,60.418186638486546,60.330000000000005,60.395
INTC,2020-06-16,60.4,59.14,-0.020860927152317847,60.3463732769731,59.94333333333333,60.12166666666667
INTC,2020-06-15,60.1,59.03,-0.017803660565723797,60.29274655394619,59.71,59.77666666666667
INTC,2020-06-10,63.87,59.53,-0.06795052450289646,63.58197243156947,63.526666666666664,63.56
INTC,2020-06-09,63.04,58.42,-0.07328680203045682,63.29394486313894,63.68333333333334,63.46666666666667
INTC,2020-06-08,63.67,58.61,-0.07947227893827552,63.54788972627788,63.66,63.776666666666664
INTC,2020-06-02,62.12,59.13,-0.04813264649066315,62.176235620446036,62.303333333333335,62.16833333333333
INTC,2020-06-01,61.86,58.81,-0.04930488199159388,62.23247124089207,62.163333333333334,62.19
INTC,2020-05-27,63.56,57.5,-0.09534298300818128,62.859769927136554,62.718333333333334,62.935833333333335
INTC,2020-05-26,62.34,58.51,-0.06143727943535459,62.159539854273106,62.19166666666666,62.251666666666665
INTC,2020-05-20,63.1,59.62,-0.055150554675118924,61.426318834184826,61.10333333333333,61.63333333333333
INTC,2020-05-19,60.29,60.08,-0.0034831647039310146,59.752637668369644,59.49666666666667,59.83166666666667
INTC,2020-05-18,59.92,60.49,0.009512683578104144,59.21527533673928,59.093333333333334,59.23333333333333
INTC,2020-05-13,57.74,59.33,0.027537235885001666,58.40220269391425,58.75333333333333,58.355
INTC,2020-05-12,58.39,59.7,0.022435348518581987,59.0644053878285,59.39666666666667,59.18333333333334
INTC,2020-05-11,60.13,63.87,0.06219856976550798,59.738810775657,59.65666666666667,59.81666666666666
INTC,2020-05-06,59.18,64.34,0.08719161879013186,58.880486205256005,58.64000000000001,58.83833333333333
INTC,2020-05-05,58.75,62.97,0.07182978723404253,58.580972410512004,58.07,58.28333333333333
INTC,2020-05-04,57.99,61.93,0.0679427487497844,58.41194482102401,58.48,58.14833333333333
INTC,2020-04-29,61.8,62.93,0.018284789644012988,60.41555856819209,60.00666666666666,60.395
INTC,2020-04-28,58.75,61.7,0.05021276595744686,59.03111713638418,59.16,59.074999999999996
INTC,2020-04-27,59.47,63.56,0.06877417185135368,59.31223427276836,59.25666666666666,59.32833333333334
INTC,2020-04-22,60.1,62.255,0.0358569051580699,59.05787418214689,58.546666666666674,58.70000000000001
INTC,2020-04-21,56.36,61.98,0.09971611071682039,58.01574836429378,58.633333333333326,57.96666666666666
INTC,2020-04-20,59.18,63.1,0.06623859411963504,59.671496728587556,60.10999999999999,59.84166666666666
INTC,2020-04-15,58.87,58.28,-0.01002208255478166,59.14197382870043,59.410000000000004,59.43833333333333
INTC,2020-04-14,60.66,59.08,-0.026046818331684773,59.41394765740087,58.833333333333336,59.419999999999995
INTC,2020-04-13,58.7,57.74,-0.016354344122657596,58.16789531480173,58.27333333333333,58.22666666666667
INTC,2020-04-08,58.98,59.67,0.01169888097660232,58.131581259206925,58.60333333333333,58.69499999999999
INTC,2020-04-07,58.4,59.17,0.013184931506849368,57.28316251841386,56.98666666666667,57.69833333333333
INTC,2020-04-06,58.43,59.18,0.012835871983570083,56.16632503682773,55.63666666666666,56.31666666666666
INTC,2020-04-01,51.88,57.47,0.10774865073245944,53.000600294621776,53.830000000000005,53.22833333333333
INTC,2020-03-31,54.12,59.98,0.10827790096082779,54.12120058924354,53.99333333333333,54.285
INTC,2020-03-30,55.49,61.8,0.11371418273562794,54.12240117848708,54.46666666666667,54.458333333333336
INTC,2020-03-25,51.26,59.26,0.15606710885680844,50.7392094278967,51.080000000000005,51.35999999999999
INTC,2020-03-24,52.4,59.04,0.12671755725190842,50.21841885579339,49.27,50.365
INTC,2020-03-23,49.58,60.1,0.21218233158531674,48.03683771158678,47.11666666666667,47.723333333333336
INTC,2020-03-18,47.61,60.36,0.26780088216761183,48.37470169269422,47.43333333333334,47.93333333333333
INTC,2020-03-17,50.08,60.79,0.21385782747603838,49.13940338538843,49.70666666666667,48.98166666666666
INTC,2020-03-16,44.61,58.87,0.31965926922214744,48.198806770776855,48.19333333333333,48.038333333333334
INTC,2020-03-10,53.98,57.14,0.058540200074101593,53.840908332429706,53.53333333333333,53.23499999999999
INTC,2020-03-09,50.85,58.98,0.15988200589970492,53.70181666485942,54.52666666666667,53.50833333333333
INTC,2020-03-04,58.68,54.13,-0.0775391956373551,57.71453331887538,57.61000000000001,57.69333333333333
INTC,2020-03-03,55.97,54.35,-0.028944077184205778,56.74906663775076,56.55666666666667,56.63166666666666
INTC,2020-03-02,58.18,51.88,-0.10828463389480916,57.52813327550152,56.51,56.901666666666664
INTC,2020-02-26,59.65,52.37,-0.12204526404023472,60.63506620401215,60.379999999999995,60.02833333333333
INTC,2020-02-25,59.73,55.54,-0.07014900385066128,61.620132408024304,61.94333333333333,61.175000000000004
INTC,2020-02-24,61.76,51.26,-0.17001295336787564,63.510264816048604,63.85,63.23499999999999
INTC,2020-02-19,67.11,45.83,-0.3170913425718969,66.91211852838885,66.83999999999999,66.81333333333333
INTC,2020-02-18,66.14,45.94,-0.3054127608104022,66.7142370567777,66.95,66.73333333333333
INTC,2020-02-12,67.46,54.43,-0.1931514971835161,67.17389645422173,67.08666666666666,67.265
INTC,2020-02-11,67.41,45.54,-0.32443257676902537,66.88779290844349,66.60666666666667,66.83833333333332
INTC,2020-02-10,66.39,51.66,-0.22187076366922734,66.36558581688698,66.5,66.38333333333334
INTC,2020-02-05,67.34,55.77,-0.1718146718146718,66.23468653509589,65.74000000000001,66.22666666666667
INTC,2020-02-04,65.46,56.96,-0.12985029025358988,65.12937307019178,64.60333333333334,64.85833333333333
INTC,2020-02-03,64.42,58.68,-0.08910276311704443,64.79874614038354,64.94,64.59833333333333
INTC,2020-01-29,66.33,55.52,-0.1629730137192823,66.37996912306832,66.44333333333333,66.55
INTC,2020-01-28,67.31,55.83,-0.17055415242905964,66.42993824613664,67.15666666666667,66.96333333333332
INTC,2020-01-27,65.69,59.65,-0.091947023900137,65.54987649227328,65.82666666666667,66.22166666666666
INTC,2020-01-22,62.73,64.34,0.025665550773154897,61.37901193818624,60.96,61.48166666666666
INTC,2020-01-21,60.55,65.45,0.08092485549132958,60.02802387637248,59.93666666666667,60.085
INTC,2020-01-15,58.94,67.27,0.14133016627078382,59.164191010979856,59.32,59.211666666666666
INTC,2020-01-14,59.43,67.44,0.13478041393235737,59.388382021959714,59.32,59.401666666666664
INTC,2020-01-13,59.59,67.46,0.1320691391173014,59.346764043919435,59.276666666666664,59.32500000000001
INTC,2020-01-08,58.97,66.02,0.11955231473630655,59.234112351355506,59.27666666666667,59.11666666666667
INTC,2020-01-07,58.93,67.09,0.13846937043950455,59.49822470271101,59.653333333333336,59.458333333333336
INTC,2020-01-06,59.93,67.34,0.12364425162689811,60.06644940542202,60.29,60.13833333333334
INTC,2019-12-31,59.85,66.47,0.11060985797827899,59.77159524337618,59.85,59.81166666666667
INTC,2019-12-30,59.62,66.33,0.11254612546125463,59.69319048675236,59.839999999999996,59.806666666666665
INTC,2019-12-24,59.41,63.32,0.06581383605453633,59.08552389401888,59.19666666666666,59.27333333333333
INTC,2019-12-23,59.23,62.73,0.05909167651527942,58.761047788037764,58.71333333333334,58.925000000000004
INTC,2019-12-18,57.17,59.6,0.0425048102151478,57.30838230430213,57.39000000000001,57.30166666666667
INTC,2019-12-17,57.3,59.66,0.041186736474694584,57.446764608604255,57.596666666666664,57.51499999999999
INTC,2019-12-16,57.7,58.94,0.02149046793760823,57.59352921720851,57.68000000000001,57.705000000000005
INTC,2019-12-11,57.07,58.94,0.032766777641492856,56.818233737668066,56.73,56.82
INTC,2019-12-10,56.59,59.3,0.047888319491076047,56.566467475336125,56.64333333333334,56.60666666666666
INTC,2019-12-09,56.53,58.97,0.04316292234211919,56.54293495067225,56.473333333333336,56.548333333333325
INTC,2019-12-04,56.02,60.1,0.07283113173866473,56.52347960537794,56.583333333333336,56.31
INTC,2019-12-03,56.07,60.84,0.08507223113964693,57.02695921075589,57.25999999999999,56.93000000000001
INTC,2019-12-02,57.66,60.84,0.0551508844953175,57.98391842151179,58.07333333333333,57.931666666666665
INTC,2019-11-27,58.51,60.08,0.026833019996581785,58.56567368604716,58.74,58.69
INTC,2019-11-26,58.9,59.82,0.01561969439728356,58.62134737209433,58.44,58.655
INTC,2019-11-25,58.81,59.82,0.01717395000850192,58.342694744188655,58.21333333333333,58.31166666666667
INTC,2019-11-20,57.9,58.95,0.01813471502590681,58.06155795350923,58.166666666666664,58.10833333333333
INTC,2019-11-19,58.35,57.96,-0.006683804627249367,58.22311590701846,58.18666666666667,58.251666666666665
INTC,2019-11-18,58.25,57.17,-0.01854077253218881,58.09623181403692,58.00666666666667,58.080000000000005
INTC,2019-11-13,57.89,57.79,-0.0017274140611504823,58.03985451229535,58.14666666666667,58.07
INTC,2019-11-12,58.2,57.55,-0.011168384879725183,58.189709024590705,58.27333333333334,58.26166666666668
INTC,2019-11-11,58.35,57.07,-0.021936589545844064,58.17941804918141,58.223333333333336,58.27333333333333
INTC,2019-11-06,57.6,56.81,-0.013715277777777762,57.44534439345121,57.586666666666666,57.585
INTC,2019-11-05,57.55,56.08,-0.025543006081668096,57.29068878690242,57.22333333333333,57.39666666666667
INTC,2019-11-04,57.61,56.02,-0.027599375108488047,57.03137757380484,56.88333333333333,57.06333333333333
INTC,2019-10-30,56.6,58.05,0.025618374558303812,56.2610205904387,56.56666666666666,56.54
INTC,2019-10-29,56.34,58.05,0.0303514376996804,55.92204118087739,56.52,56.5
INTC,2019-10-28,56.76,58.51,0.030831571529245948,55.50408236175478,55.15,55.905
INTC,2019-10-23,51.72,57.61,0.11388244392884765,51.84265889403822,51.953333333333326,51.885
INTC,2019-10-22,52.01,58.22,0.11940011536243032,51.96531778807645,51.833333333333336,51.94166666666666
INTC,2019-10-21,52.13,57.9,0.11068482639554951,51.92063557615289,51.78333333333334,51.82833333333334
INTC,2019-10-16,52.445,57.96,0.10515778434550482,52.26508460922314,52.245000000000005,52.37916666666666
INTC,2019-10-15,52.65,57.81,0.09800569800569808,52.08516921844627,52.126666666666665,52.22
INTC,2019-10-14,51.64,57.89,0.12103020914020139,51.52033843689253,51.61333333333334,51.701666666666675
INTC,2019-10-09,50.48,58.27,0.15431854199683057,50.312707495140245,50.275,50.251666666666665
INTC,2019-10-08,49.725,58.05,0.1674208144796379,50.1454149902805,50.42166666666666,50.222500000000004
