sym,date,indicator,value,period_start_price,period_end_price,20_period_return
INTC,2019-03-25,ema_15,53.427816326156446,52.78,58.72,0.11254262978400904
INTC,2019-03-19,ema_15,53.34333847227688,54.17,58.49,0.0797489385268599
INTC,2019-03-18,ema_15,53.225243968316434,54.1,58.56,0.0824399260628466
INTC,2019-03-13,ema_15,52.850976419177876,54.37,56.42,0.03770461651646136
INTC,2019-03-12,ema_15,52.633973050489,53.57,55.8,0.041627776740713024
INTC,2019-03-11,ema_15,52.50025491484457,53.35,55.75,0.04498594189315836
INTC,2019-03-06,ema_15,52.33075952303329,52.95,55.6,0.05004721435316333
INTC,2019-03-05,ema_15,52.24229659775233,53.68,55.92,0.04172876304023849
INTC,2019-03-04,ema_15,52.036910397431235,53.94,55.48,0.02855024100852798
INTC,2019-02-27,ema_15,51.34372630753584,53.24,53.7,0.00864012021036816
INTC,2019-02-26,ema_15,51.07283006575524,53.23,53.11,-0.0022543678376854676
INTC,2019-02-25,ema_15,50.7646629322917,53.1,53.16,0.0011299435028247677
INTC,2019-02-20,ema_15,49.95503621379986,51.39,53.26,0.03638840241292075
INTC,2019-02-19,ema_15,49.750041387199836,51.4,54.64,0.06303501945525296
INTC,2019-02-13,ema_15,48.97892475290472,50.47,54.33,0.07648107786804041
INTC,2019-02-12,ema_15,48.76591400331967,50.01,53.44,0.06858628274345131
INTC,2019-02-11,ema_15,48.58818743236534,48.77,54.37,0.11482468730777105
INTC,2019-02-06,ema_15,48.42146345589229,49.9,52.48,0.05170340681362722
INTC,2019-02-05,ema_15,48.21024394959119,50.01,52.6,0.051789642071585755
INTC,2019-02-04,ema_15,47.953135942389935,49.22,52.95,0.07578220235676562
INTC,2019-01-30,ema_15,47.7089376166287,47.54,53.3,0.12116112747160282
INTC,2019-01-29,ema_15,47.73307156186137,46.54,52.96,0.13794585302965195
INTC,2019-01-28,ema_15,47.903510356412994,46.71,53.24,0.13979875829586813
INTC,2019-01-23,ema_15,48.00197464280891,47.94,52.49,0.09491030454735094
INTC,2019-01-22,ema_15,48.010828163210185,48.27,51.41,0.06505075616324825
INTC,2019-01-16,ema_15,47.70435574216798,48.13,51.66,0.07334302929565746
INTC,2019-01-15,ema_15,47.64354941962054,48.6,50.81,0.0454732510288066
INTC,2019-01-14,ema_15,47.50691362242347,48.35,50.47,0.04384694932781794
INTC,2019-01-09,ema_15,46.96682150052716,48.01,48.84,0.017288064986461266
INTC,2019-01-08,ema_15,46.81779600060247,47.74,49.23,0.031210724759111748
INTC,2019-01-07,ema_15,46.686052572117106,47.44,49.9,0.05185497470489041
INTC,2019-01-02,ema_15,46.771921040594634,47.08,48.73,0.035046728971962586
INTC,2018-12-31,ema_15,46.72790976067959,46.93,47.54,0.0129980822501598
INTC,2018-12-26,ema_15,46.73915392847797,46.19,47.04,0.01840225156960384
INTC,2018-12-24,ema_15,46.8176044896891,43.59,47.94,0.09979353062629029
INTC,2018-12-19,ema_15,47.925228859244385,45.57,49.19,0.07943822690366463
INTC,2018-12-18,ema_15,48.26169012485072,47.74,48.47,0.015291160452450709
INTC,2018-12-17,ema_15,48.33621728554368,47.08,48.13,0.02230246389124903
INTC,2018-12-12,ema_15,48.654965744018554,47.83,48.93,0.022998118335772557
INTC,2018-12-11,ema_15,48.77281799316406,47.38,48.56,0.02490502321654706
INTC,2018-12-10,ema_15,48.9717919921875,47.21,48.01,0.016945562380851455
INTC,2018-12-04,ema_15,49.8325,47.75,44.49,-0.06827225130890048
INTC,2018-12-03,ema_15,50.13,50.13,47.08,-0.06084181129064441
INTC,2023-10-25,sma_10,35.293000000000006,32.83,43.96,0.33901918976545853
INTC,2023-10-24,sma_10,35.698,34.59,43.96,0.27088753975137314
INTC,2023-10-23,sma_10,35.882,33.85,43.67,0.2901033973412112
INTC,2023-10-18,sma_10,36.252,35.64,43.81,0.22923681257014594
INTC,2023-10-17,sma_10,36.281,36.06,43.35,0.20216306156405986
INTC,2023-10-16,sma_10,36.244,36.56,40.61,0.11077680525164105
INTC,2023-10-10,sma_10,35.699,36.43,37.8,0.03760636837771061
INTC,2023-10-09,sma_10,35.439,36.06,37.92,0.051580698835274524
INTC,2023-10-04,sma_10,34.937,35.93,38.14,0.06150848872808241
INTC,2023-10-03,sma_10,34.812999999999995,35.69,37.7,0.05631829644158042
INTC,2023-10-02,sma_10,34.878,35.46,37.29,0.051607445008460186
INTC,2023-09-27,sma_10,35.713,34.61,35.54,0.026870846576134057
INTC,2023-09-26,sma_10,36.123000000000005,33.83,32.52,-0.03872302689920175
INTC,2023-09-25,sma_10,36.626,34.29,32.83,-0.042578011081948114
INTC,2023-09-20,sma_10,37.792,34.69,34.92,0.0066301527817816085
INTC,2023-09-19,sma_10,38.021,36.34,35.67,-0.018436984039625803
INTC,2023-09-18,sma_10,38.05800000000001,37.99,35.64,-0.061858383785206666
INTC,2023-09-13,sma_10,37.23199999999999,38.71,35.97,-0.07078274347713774
INTC,2023-09-12,sma_10,36.792,38.86,36.84,-0.051981471950591766
INTC,2023-09-11,sma_10,36.268,38.59,36.88,-0.04431199792692409
INTC,2023-09-06,sma_10,34.772000000000006,36.98,36.19,-0.021362898864250926
INTC,2023-09-05,sma_10,34.363,36.71,35.89,-0.02233723780986108
INTC,2023-08-30,sma_10,33.364,34.53,35.55,0.029539530842745323
INTC,2023-08-29,sma_10,33.263999999999996,34.31,35.18,0.025357038764208608
INTC,2023-08-28,sma_10,33.30999999999999,33.62,34.61,0.02944675788221303
INTC,2023-08-23,sma_10,33.888999999999996,33.98,34.18,0.005885815185403262
INTC,2023-08-22,sma_10,33.919000000000004,32.89,34.65,0.053511705685618666
INTC,2023-08-21,sma_10,34.132000000000005,33.14,34.69,0.04677127338563661
INTC,2023-08-16,sma_10,34.809000000000005,33.53,37.88,0.12973456606024458
INTC,2023-08-15,sma_10,34.894999999999996,34.77,38.67,0.11216566005176871
INTC,2023-08-14,sma_10,34.998000000000005,35.68,38.71,0.08492152466367717
INTC,2023-08-09,sma_10,35.188,34.28,38.01,0.10880980163360551
INTC,2023-08-08,sma_10,35.196000000000005,35.02,38.18,0.09023415191319235
INTC,2023-08-07,sma_10,35.104000000000006,35.23,36.98,0.049673573658813516
INTC,2023-08-02,sma_10,34.682,34.39,36.61,0.06455364931666178
INTC,2023-08-01,sma_10,34.689,35.8,35.14,-0.018435754189944042
INTC,2023-07-31,sma_10,34.559,35.77,34.53,-0.034665921162985794
INTC,2023-07-26,sma_10,33.983,34.36,33.25,-0.03230500582072175
INTC,2023-07-25,sma_10,33.94500000000001,34.1,32.59,-0.044281524926686154
INTC,2023-07-24,sma_10,33.865,33.63,33.98,0.010407374368123529
INTC,2023-07-19,sma_10,33.419000000000004,34.46,32.75,-0.04962275101567037
INTC,2023-07-18,sma_10,33.224000000000004,34.5,32.58,-0.05565217391304353
INTC,2023-07-17,sma_10,33.135999999999996,34.37,33.53,-0.024439918533604783
INTC,2023-07-12,sma_10,32.98899999999999,33.98,34.89,0.026780459093584574
INTC,2023-07-11,sma_10,33.001,33.3,34.68,0.041441441441441525
INTC,2023-07-10,sma_10,33.00500000000001,32.74,34.28,0.04703726328649967
INTC,2023-07-05,sma_10,33.209999999999994,32.51,35.14,0.08089818517379277
INTC,2023-07-03,sma_10,33.458999999999996,33.62,34.39,0.02290303390838796
INTC,2023-06-28,sma_10,34.239,33.57,36.83,0.09711051534107829
INTC,2023-06-27,sma_10,34.273,34.1,34.55,0.013196480938416296
INTC,2023-06-26,sma_10,34.17,33.34,34.36,0.030593881223755125
INTC,2023-06-21,sma_10,33.709,32.9,34.02,0.0340425531914895
INTC,2023-06-20,sma_10,33.51499999999999,35.0,33.37,-0.046571428571428646
INTC,2023-06-14,sma_10,32.025999999999996,35.58,33.15,-0.06829679595278246
INTC,2023-06-13,sma_10,31.612000000000002,33.91,33.87,-0.0011795930404010365
INTC,2023-06-12,sma_10,31.22,33.07,33.98,0.027517387360145043
INTC,2023-06-07,sma_10,30.137,31.28,31.85,0.0182225063938619
INTC,2023-06-06,sma_10,29.96,30.96,31.97,0.03262273901808779
INTC,2023-06-05,sma_10,29.891999999999996,29.86,32.51,0.08874748827863357
INTC,2023-05-31,sma_10,29.51,31.44,33.44,0.06361323155216274
INTC,2023-05-30,sma_10,29.288,29.99,32.91,0.09736578859619868
INTC,2023-05-24,sma_10,29.410000000000004,29.0,33.0,0.13793103448275862
INTC,2023-05-23,sma_10,29.507000000000005,29.51,32.71,0.10843781768891898
INTC,2023-05-22,sma_10,29.56600000000001,30.28,32.9,0.08652575957727865
INTC,2023-05-17,sma_10,29.877,28.87,36.37,0.25978524419812943
INTC,2023-05-16,sma_10,30.055,29.22,35.82,0.2258726899383984
INTC,2023-05-15,sma_10,30.110000000000003,29.8,35.58,0.1939597315436241
INTC,2023-05-10,sma_10,30.471000000000004,29.97,31.34,0.04571237904571242
INTC,2023-05-09,sma_10,30.379,30.1,31.82,0.0571428571428571
INTC,2023-05-08,sma_10,30.257000000000005,30.77,31.28,0.016574585635359167
INTC,2023-05-03,sma_10,30.038999999999998,30.65,31.31,0.02153344208809136
INTC,2023-05-02,sma_10,30.089,29.77,31.13,0.045683574067853526
INTC,2023-05-01,sma_10,30.294999999999998,30.3,31.44,0.03762376237623764
INTC,2023-04-26,sma_10,30.788999999999998,29.05,29.0,-0.0017211703958692154
INTC,2023-04-25,sma_10,31.085999999999995,28.88,27.4,-0.0512465373961219
INTC,2023-04-24,sma_10,31.433,29.66,29.0,-0.022252191503708704
INTC,2023-04-19,sma_10,32.167,31.15,29.93,-0.03916532905296947
INTC,2023-04-18,sma_10,32.36200000000001,31.83,29.68,-0.06754633993088277
INTC,2023-04-17,sma_10,32.468,32.14,28.87,-0.10174237710018667
INTC,2023-04-12,sma_10,32.480000000000004,32.02,28.95,-0.09587757651467843
INTC,2023-04-11,sma_10,32.207,32.35,28.86,-0.10788253477588877
INTC,2023-04-10,sma_10,31.890000000000008,32.52,29.97,-0.07841328413284145
INTC,2023-04-05,sma_10,31.196000000000005,32.83,30.99,-0.05604629911666159
INTC,2023-04-04,sma_10,30.726,33.1,31.24,-0.05619335347432033
INTC,2023-04-03,sma_10,30.262,32.89,30.65,-0.06810580723624207
INTC,2023-03-29,sma_10,29.412,31.52,31.06,-0.01459390862944165
INTC,2023-03-28,sma_10,29.101000000000006,29.29,29.86,0.019460566746329816
INTC,2023-03-27,sma_10,28.973000000000003,29.18,29.05,-0.004455106237148698
INTC,2023-03-22,sma_10,28.276999999999997,28.13,30.3,0.07714184145040888
INTC,2023-03-21,sma_10,28.062,28.46,30.86,0.08432888264230494
INTC,2023-03-20,sma_10,27.768999999999995,29.16,31.15,0.06824417009602189
INTC,2023-03-15,sma_10,26.713,28.41,31.89,0.1224920802534319
INTC,2023-03-14,sma_10,26.405,28.01,32.13,0.14709032488397003
INTC,2023-03-13,sma_10,26.097,26.95,32.02,0.18812615955473114
INTC,2023-03-07,sma_10,25.550000000000004,25.53,32.81,0.28515471993732866
INTC,2023-03-06,sma_10,25.602999999999998,25.99,32.83,0.26317814544055407
INTC,2023-03-01,sma_10,26.21,25.33,32.67,0.28977497039084105
INTC,2023-02-28,sma_10,26.540999999999997,24.93,32.09,0.2872041716807061
INTC,2023-02-27,sma_10,26.903000000000002,24.9,31.52,0.2658634538152611
INTC,2023-02-22,sma_10,27.714999999999996,25.47,29.36,0.15272870043188067
INTC,2023-02-21,sma_10,28.073,26.06,29.03,0.11396776669224876
INTC,2023-02-15,sma_10,28.806,28.85,29.81,0.03327556325823214
INTC,2023-02-14,sma_10,28.828000000000003,28.64,30.18,0.05377094972067036
INTC,2023-02-13,sma_10,28.79,28.55,28.41,-0.004903677758318759
INTC,2023-02-08,sma_10,29.002,28.24,27.22,-0.03611898016997166
INTC,2023-02-07,sma_10,29.147999999999996,29.05,26.44,-0.08984509466437175
INTC,2023-02-06,sma_10,29.235000000000003,28.69,25.98,-0.09445799930289302
INTC,2023-02-01,sma_10,29.106,29.07,26.4,-0.09184726522187828
INTC,2023-01-31,sma_10,29.080000000000002,28.26,26.2,-0.07289455060155704
INTC,2023-01-30,sma_10,29.214000000000006,27.95,25.33,-0.0937388193202147
INTC,2023-01-25,sma_10,29.619000000000007,29.7,25.14,-0.1535353535353535
INTC,2023-01-24,sma_10,29.592999999999996,29.92,25.61,-0.1440508021390375
INTC,2023-01-23,sma_10,29.532,30.27,25.47,-0.15857284440039646
INTC,2023-01-18,sma_10,29.137999999999998,28.81,27.61,-0.04165220409580005
INTC,2023-01-17,sma_10,28.93,29.6,28.2,-0.04729729729729737
INTC,2023-01-11,sma_10,27.748,29.85,27.8,-0.06867671691792297
INTC,2023-01-10,sma_10,27.357,29.44,27.73,-0.05808423913043481
INTC,2023-01-09,sma_10,27.022,29.31,28.24,-0.03650631183896282
INTC,2023-01-04,sma_10,26.386000000000003,27.68,30.32,0.09537572254335262
INTC,2023-01-03,sma_10,26.297000000000004,26.73,30.19,0.12944257388701835
INTC,2022-12-28,sma_10,26.593,25.54,28.16,0.1025841816758027
INTC,2022-12-27,sma_10,26.912,25.94,30.09,0.15998457979953734
INTC,2022-12-21,sma_10,27.649,26.83,29.22,0.08907938874394337
INTC,2022-12-20,sma_10,27.799,26.44,28.42,0.07488653555219366
INTC,2022-12-19,sma_10,28.015000000000004,26.79,28.81,0.07540126913027248
INTC,2022-12-14,sma_10,28.77,28.26,30.11,0.06546355272469914
INTC,2022-12-13,sma_10,28.951,28.73,30.29,0.054298642533936604
INTC,2022-12-12,sma_10,28.968,28.69,29.85,0.040432206343673754
INTC,2022-12-07,sma_10,29.204499999999996,28.33,28.73,0.014119308153900535
INTC,2022-12-06,sma_10,29.353500000000004,28.6,27.56,-0.03636363636363646
INTC,2022-12-05,sma_10,29.3875,29.17,27.68,-0.051079876585533146
INTC,2022-12-02,sma_10,29.4575,29.41,26.73,-0.09112546752805167
INTC,2022-11-30,sma_10,29.4755,30.07,26.43,-0.12105088127702031
INTC,2022-11-29,sma_10,29.539500000000004,28.9,26.21,-0.09307958477508643
INTC,2022-11-28,sma_10,29.684500000000003,28.73,25.54,-0.11103376261747307
INTC,2022-11-25,sma_10,29.855000000000008,29.34,25.94,-0.1158827539195637
INTC,2022-11-23,sma_10,29.897,29.67,26.09,-0.1206605999325919
INTC,2022-11-22,sma_10,29.682,29.82,25.97,-0.12910798122065734
INTC,2022-11-21,sma_10,29.548000000000002,28.94,26.83,-0.07290946786454744
INTC,2022-11-16,sma_10,29.077999999999996,29.53,26.92,-0.08838469353200133
INTC,2022-11-15,sma_10,28.867,30.71,27.15,-0.11592315206773045
INTC,2022-11-14,sma_10,28.625999999999998,30.35,28.26,-0.06886326194398681
INTC,2022-11-09,sma_10,27.949,27.52,28.24,0.02616279069767438
INTC,2022-11-08,sma_10,27.918,28.48,28.44,-0.001404494382022442
INTC,2022-11-07,sma_10,27.811,28.41,28.33,-0.0028159098908835567
INTC,2022-11-02,sma_10,27.434000000000005,27.42,29.41,0.07257476294675413
INTC,2022-11-01,sma_10,27.292,28.3,29.83,0.0540636042402826
INTC,2022-10-31,sma_10,27.049,28.43,30.07,0.05768554344002816
INTC,2022-10-26,sma_10,26.547000000000004,27.21,29.34,0.07828004410143326
INTC,2022-10-25,sma_10,26.358999999999998,27.41,29.34,0.07041225829989053
INTC,2022-10-24,sma_10,26.121999999999996,27.18,29.67,0.09161147902869765
INTC,2022-10-19,sma_10,25.909,26.0,29.87,0.14884615384615388
INTC,2022-10-18,sma_10,26.072999999999997,25.87,29.89,0.15539234634712018
INTC,2022-10-17,sma_10,26.256,26.42,29.53,0.1177138531415594
INTC,2022-10-11,sma_10,26.472999999999995,25.04,29.76,0.18849840255591063
INTC,2022-10-10,sma_10,26.657999999999998,25.2,27.52,0.09206349206349208
INTC,2022-10-05,sma_10,27.104000000000003,27.64,28.2,0.02026049204052094
INTC,2022-10-04,sma_10,27.187,27.7,27.39,-0.011191335740072157
INTC,2022-10-03,sma_10,27.313,26.97,27.42,0.01668520578420478
INTC,2022-09-28,sma_10,28.153,27.13,29.07,0.07150755621083676
INTC,2022-09-27,sma_10,28.357999999999997,26.89,26.27,-0.023056898475269653
INTC,2022-09-26,sma_10,28.598000000000003,26.97,27.21,0.008898776418242566
INTC,2022-09-21,sma_10,29.719,28.47,26.97,-0.05268703898840885
INTC,2022-09-20,sma_10,29.937,28.96,26.08,-0.09944751381215478
INTC,2022-09-19,sma_10,30.076999999999998,29.44,26.0,-0.11684782608695655
INTC,2022-09-14,sma_10,30.815000000000005,29.18,25.91,-0.11206305688827962
INTC,2022-09-13,sma_10,31.122999999999998,29.29,26.42,-0.09798566063502893
INTC,2022-09-12,sma_10,31.487999999999992,31.56,25.33,-0.19740177439797213
INTC,2022-09-07,sma_10,32.321999999999996,30.65,25.72,-0.16084828711256116
INTC,2022-09-06,sma_10,32.652,30.36,27.18,-0.10474308300395256
INTC,2022-08-31,sma_10,33.86,31.92,25.77,-0.19266917293233088
INTC,2022-08-30,sma_10,34.246,32.26,26.38,-0.18226906385616862
INTC,2022-08-29,sma_10,34.639,32.94,27.13,-0.176381299332119
INTC,2022-08-24,sma_10,35.324,33.86,27.52,-0.18724158298877733
INTC,2022-08-23,sma_10,35.475,33.95,28.07,-0.17319587628865984
INTC,2022-08-22,sma_10,35.532,33.84,28.47,-0.15868794326241148
INTC,2022-08-17,sma_10,35.633,35.78,29.24,-0.1827836780324204
INTC,2022-08-16,sma_10,35.70700000000001,36.19,28.84,-0.20309477756286262
INTC,2022-08-15,sma_10,35.689,36.34,29.18,-0.19702806824435892
INTC,2022-08-10,sma_10,36.183,35.37,31.46,-0.11054566016398068
INTC,2022-08-09,sma_10,36.664,34.52,30.75,-0.10921205098493635
INTC,2022-08-08,sma_10,37.108,35.38,30.65,-0.1336913510457887
INTC,2022-08-03,sma_10,38.36200000000001,36.52,31.22,-0.14512595837897052
INTC,2022-08-02,sma_10,38.766000000000005,36.01,31.76,-0.11802277145237425
INTC,2022-08-01,sma_10,39.187,36.96,31.92,-0.13636363636363633
INTC,2022-07-27,sma_10,39.392999999999994,40.18,33.36,-0.16973618715778996
INTC,2022-07-26,sma_10,39.096,38.96,34.89,-0.10446611909650924
INTC,2022-07-25,sma_10,38.92099999999999,39.16,33.86,-0.1353421859039836
INTC,2022-07-20,sma_10,38.357,40.56,35.38,-0.1277120315581854
INTC,2022-07-19,sma_10,38.00000000000001,40.22,36.2,-0.09995027349577315
INTC,2022-07-18,sma_10,37.647000000000006,38.71,35.78,-0.0756910359080341
INTC,2022-07-13,sma_10,37.247,37.21,36.11,-0.02956194571351791
INTC,2022-07-12,sma_10,37.30400000000001,37.21,35.59,-0.0435366836871808
INTC,2022-07-11,sma_10,37.446000000000005,37.2,35.37,-0.049193548387096914
INTC,2022-07-06,sma_10,37.452999999999996,36.99,35.39,-0.04325493376588271
INTC,2022-07-05,sma_10,37.527,36.69,35.66,-0.028073044426274223
INTC,2022-06-29,sma_10,37.778999999999996,37.29,36.31,-0.02628050415661027
INTC,2022-06-28,sma_10,37.843,37.78,39.71,0.05108523028057172
INTC,2022-06-27,sma_10,37.842,38.63,40.18,0.040124255759772125
INTC,2022-06-22,sma_10,38.419000000000004,37.38,39.2,0.04868913857677903
INTC,2022-06-21,sma_10,39.034000000000006,37.73,40.61,0.07633183143387233
INTC,2022-06-15,sma_10,40.987,38.65,38.62,-0.0007761966364812714
INTC,2022-06-14,sma_10,41.533,37.93,37.71,-0.005800158186132319
INTC,2022-06-13,sma_10,42.182,37.77,37.21,-0.014826581943341336
INTC,2022-06-08,sma_10,43.509,41.23,37.99,-0.0785835556633518
INTC,2022-06-07,sma_10,43.553000000000004,43.53,38.14,-0.12382265104525615
INTC,2022-06-06,sma_10,43.400000000000006,43.34,36.99,-0.14651592062759577
INTC,2022-06-01,sma_10,42.844,44.11,36.34,-0.17615053275901146
INTC,2022-05-31,sma_10,42.873,44.42,37.41,-0.15781179648806853
INTC,2022-05-25,sma_10,42.58,42.2,38.61,-0.08507109004739344
INTC,2022-05-24,sma_10,42.643,41.67,37.41,-0.10223182145428378
INTC,2022-05-23,sma_10,42.877,42.0,37.38,-0.10999999999999995
INTC,2022-05-20,sma_10,42.984,41.65,37.73,-0.09411764705882357
INTC,2022-05-18,sma_10,43.507999999999996,42.35,36.97,-0.12703659976387255
INTC,2022-05-17,sma_10,43.92700000000001,44.4,37.34,-0.1590090090090089
INTC,2022-05-16,sma_10,43.99300000000001,43.08,38.65,-0.10283194057567316
INTC,2022-05-11,sma_10,44.58,42.83,39.18,-0.08522063973850103
INTC,2022-05-10,sma_10,44.819,44.01,40.01,-0.09088843444671665
INTC,2022-05-09,sma_10,44.970000000000006,43.07,41.23,-0.042721151613652274
INTC,2022-05-04,sma_10,45.883,46.54,43.39,-0.06768371293510955
INTC,2022-05-03,sma_10,46.040000000000006,45.06,44.84,-0.004882379050155323
INTC,2022-05-02,sma_10,46.32700000000001,44.96,44.11,-0.01890569395017797
INTC,2022-04-27,sma_10,46.72,45.22,44.55,-0.01481645289694829
INTC,2022-04-26,sma_10,46.848,45.52,43.48,-0.04481546572934987
INTC,2022-04-25,sma_10,46.952999999999996,47.06,42.2,-0.10327241818954525
INTC,2022-04-20,sma_10,47.055,48.11,41.65,-0.13427561837455831
INTC,2022-04-19,sma_10,47.057,47.93,42.01,-0.12351345712497395
INTC,2022-04-18,sma_10,47.184,46.64,42.35,-0.09198113207547168
INTC,2022-04-13,sma_10,47.72,47.01,43.6,-0.07253775792384592
INTC,2022-04-12,sma_10,48.162,46.5,42.84,-0.07870967741935476
INTC,2022-04-11,sma_10,48.737,46.57,42.83,-0.08030921193901658
INTC,2022-04-06,sma_10,50.118,47.54,44.3,-0.06815313420277665
INTC,2022-04-05,sma_10,50.190999999999995,48.13,44.6,-0.07334302929565761
INTC,2022-04-04,sma_10,50.217,49.2,46.54,-0.05406504065040658
INTC,2022-03-30,sma_10,49.727999999999994,51.43,43.59,-0.15244020999416677
INTC,2022-03-29,sma_10,49.248,52.25,46.84,-0.10354066985645927
INTC,2022-03-28,sma_10,48.504,51.51,45.22,-0.1221122112211221
INTC,2022-03-23,sma_10,46.69699999999999,48.27,46.54,-0.03584006629376432
INTC,2022-03-22,sma_10,46.632999999999996,48.39,47.5,-0.018392229799545374
INTC,2022-03-21,sma_10,46.544,47.39,48.11,0.015193078708588286
INTC,2022-03-15,sma_10,46.938,44.81,45.67,0.019192144610577982
INTC,2022-03-14,sma_10,47.138999999999996,44.4,47.01,0.05878378378378377
INTC,2022-03-09,sma_10,47.663,47.63,47.02,-0.012807054377493163
INTC,2022-03-08,sma_10,47.364999999999995,47.5,47.56,0.00126315789473689
INTC,2022-03-07,sma_10,47.083999999999996,47.68,47.54,-0.002936241610738267
INTC,2022-03-02,sma_10,46.8,48.87,48.11,-0.01555146306527518
INTC,2022-03-01,sma_10,46.757000000000005,46.82,49.56,0.05852199914566429
INTC,2022-02-28,sma_10,46.833,47.7,51.43,0.07819706498951776
INTC,2022-02-23,sma_10,47.260000000000005,44.65,51.83,0.16080627099664055
INTC,2022-02-22,sma_10,47.675999999999995,44.69,51.62,0.15506824793018573
INTC,2022-02-16,sma_10,48.392999999999994,48.23,47.45,-0.01617250673854435
INTC,2022-02-15,sma_10,48.521,48.44,47.14,-0.026837324525185738
INTC,2022-02-14,sma_10,48.571999999999996,47.58,46.63,-0.01996637242538873
INTC,2022-02-09,sma_10,48.625,49.91,45.83,-0.08174714486074933
INTC,2022-02-08,sma_10,48.803000000000004,48.81,46.66,-0.0440483507477977
INTC,2022-02-07,sma_10,49.022000000000006,48.18,47.63,-0.011415525114155192
INTC,2022-02-02,sma_10,50.17700000000001,49.51,48.07,-0.029085033326600642
INTC,2022-02-01,sma_10,50.58800000000001,48.95,47.93,-0.020837589376915284
INTC,2022-01-31,sma_10,51.169000000000004,48.82,48.87,0.0010241704219581557
INTC,2022-01-26,sma_10,53.346999999999994,51.69,47.71,-0.07699748500677107
INTC,2022-01-25,sma_10,53.76899999999999,51.0,46.72,-0.083921568627451
INTC,2022-01-24,sma_10,54.19,51.94,44.65,-0.14035425490951095
INTC,2022-01-19,sma_10,54.71999999999999,53.62,45.04,-0.1600149198060425
INTC,2022-01-18,sma_10,54.672000000000004,54.76,47.57,-0.13130021913805695
INTC,2022-01-12,sma_10,53.777,55.74,47.63,-0.14549695012558306
INTC,2022-01-11,sma_10,53.386,55.91,48.86,-0.12609551064210334
INTC,2022-01-10,sma_10,52.971000000000004,55.21,49.91,-0.0959971019742801
INTC,2022-01-05,sma_10,52.126999999999995,53.87,48.01,-0.10878039725264525
INTC,2022-01-04,sma_10,51.81699999999999,53.14,48.28,-0.09145652992096348
INTC,2022-01-03,sma_10,51.463,53.21,49.51,-0.06953580154106376
INTC,2021-12-29,sma_10,51.03,51.83,47.73,-0.07910476557978008
INTC,2021-12-28,sma_10,50.817,51.76,48.05,-0.07167697063369399
INTC,2021-12-27,sma_10,50.641,51.94,51.69,-0.004813246053138237
INTC,2021-12-22,sma_10,50.423,50.97,52.04,0.02099274082793801
INTC,2021-12-21,sma_10,50.501,50.77,52.04,0.025014772503446837
INTC,2021-12-20,sma_10,50.681,49.6,53.62,0.08104838709677412
INTC,2021-12-15,sma_10,50.55,50.67,55.7,0.09926978488257353
INTC,2021-12-14,sma_10,50.343,49.7,54.94,0.10543259557344054
INTC,2021-12-13,sma_10,50.293,50.0,55.74,0.11480000000000004
INTC,2021-12-08,sma_10,50.04,51.75,53.44,0.03265700483091783
INTC,2021-12-07,sma_10,49.775,52.57,54.01,0.027392048696975417
INTC,2021-12-06,sma_10,49.501000000000005,50.99,53.87,0.05648166307119034
INTC,2021-11-30,sma_10,49.67100000000001,49.2,51.74,0.05162601626016258
INTC,2021-11-29,sma_10,49.783,50.0,51.83,0.036599999999999966
INTC,2021-11-23,sma_10,50.089,49.1,51.31,0.045010183299389016
INTC,2021-11-22,sma_10,50.29899999999999,49.83,50.97,0.022877784467188453
INTC,2021-11-17,sma_10,50.674,50.23,50.62,0.007764284292255636
INTC,2021-11-16,sma_10,50.690000000000005,50.61,50.83,0.00434696700256864
INTC,2021-11-15,sma_10,50.615,50.32,50.67,0.006955484896661396
INTC,2021-11-10,sma_10,50.162,50.76,50.59,-0.0033490937746255833
INTC,2021-11-09,sma_10,49.875,51.2,50.48,-0.014062500000000117
INTC,2021-11-08,sma_10,49.583000000000006,51.55,51.75,0.003879728419010725
INTC,2021-11-03,sma_10,49.79199999999999,50.39,49.25,-0.022623536415955558
INTC,2021-11-02,sma_10,50.28999999999999,49.86,49.5,-0.007220216606498184
INTC,2021-11-01,sma_10,50.824999999999996,49.55,48.6,-0.019172552976791036
INTC,2021-10-27,sma_10,52.44499999999999,47.89,48.78,0.01858425558571728
INTC,2021-10-26,sma_10,52.88199999999999,48.28,48.78,0.010356255178127589
INTC,2021-10-25,sma_10,53.270999999999994,49.41,49.76,0.007083586318559026
INTC,2021-10-20,sma_10,53.927,55.37,49.52,-0.10565288062127497
INTC,2021-10-19,sma_10,53.788,55.21,49.68,-0.1001630139467488
INTC,2021-10-18,sma_10,53.662,54.47,50.23,-0.07784101340187263
INTC,2021-10-13,sma_10,53.44,52.26,50.31,-0.037313432835820816
INTC,2021-10-12,sma_10,53.563,52.17,50.31,-0.035652673950546276
INTC,2021-10-11,sma_10,53.746,53.44,50.76,-0.050149700598802395
INTC,2021-10-06,sma_10,53.89399999999999,53.98,50.92,-0.056687662097072905
INTC,2021-10-05,sma_10,53.846000000000004,53.95,50.31,-0.06746987951807229
INTC,2021-10-04,sma_10,53.738,53.47,50.39,-0.05760239386571907
INTC,2021-09-29,sma_10,53.884,53.49,49.0,-0.08394092353710977
INTC,2021-09-28,sma_10,54.04699999999999,54.0,48.08,-0.10962962962962966
